character,character_picture,build_type,description_build,relic_set,picture_relic,planar_set,picture_planar,lightcone,picture_lightcone,team_recommendation,picture_team_recommendation,comment,element,picture_element,path,picture_path,rarity,,Picture Link  Element ,ele,,,,Picture link Character,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729," she can have slightly lesser CR, since she gets about 40 - 52% CR from Talent. As for CD, it's better to have ~150 - 200%. But again, there's no harm with having slightly more CR on Jingliu",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,,,,,Asta,https://static.wikia.nocookie.net/houkai-star-rail/images/b/bd/Character_Asta_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230216231122,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"You have some great dps, but I'm still going to recommend Acheron. You'll be able to destroy any of the content in the game with both Acheron and Jingliu",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,Picture Link Path,pathhh,,,,,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"ok I will be prioritizing robin over lingsha ^^, I thought getting lingsha will help me put her into blade and jingliu team or other team where I will be focusing on dealing major damage rather than healing.",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,Destruction,,,Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,Under The Blue Sky,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"Jingliu: set and planar are correct, body should be Crit DMG. She has a lot of self buffs so her build is easier so not much to say about her. Ending stats: ATK 2400+, Crit Rate 50%, Crit DMG 180%+. ATK or SPD boots depends on if you have Bronya or Sparkle. Under the Blue Sky is a good LC for her so you can move Aeon to Firefly. ",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,The Hunt,,,,,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"Herta and himeko are game changer in PF so I will build them, I got bronya yesterday from selected standard banner can you suggest me the build for her as well? I usually run jingliu with blade so he can use follow up attack fast and team",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/5/53/Path_Erudition.png/revision/latest?cb=20240417235548,Erudition,,,Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Hyacine,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,"For Bronya shes a bit nuanced and theres a few ways to play her. Her build will however always have a Crit DMG body, ER rope, and SPD boots. The nuance now comes between whether you run her hyperspeed (160+ SPD) or as -1 SPD (ran a little slower than the main DPS to double their turns).  
So if Bronya was run with Jingliu and Blade then both of them would reach 134 SPD for example and then Bronya would be run with 133 SPD. This is a little SP intensive and youll need a fast sustain to support Bronyas SP usage. 

 
160 SPD Bronya means Jingliu and Blade would be run slower (or at 134 SPD) and Bronya can basic attack to generate some SP every so often. ",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,Harmony,,,,,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Huo Huo,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/7/7d/Character_Hyacine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250521031729,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,Nihility,,,Black Swan,https://static.wikia.nocookie.net/houkai-star-rail/images/f/fd/Character_Black_Swan_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240220023547,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,Preservation,,,,,
Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,"HP-scaling AoE DPS, Crit Damage","Crit Damage and HP Priority now (was Crit Damage and ATK). Now skill damage based on Max HP, and her passive and skill already boosting her Crit Rate and Damage",Hunter of Glacial Forest (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/e/e8/Item_Hunter_of_Glacial_Forest.png/revision/latest?cb=20230810043422,Rutilant Arena,https://static.wikia.nocookie.net/houkai-star-rail/images/7/70/Item_Rutilant_Arena.png/revision/latest?cb=20230810044056,I Shall Be My Own Sword,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c7/Light_Cone_I_Shall_Be_My_Own_Sword.png/revision/latest?cb=20231011030715,Jingliu;Sunday;Tribbie;Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314;https://static.wikia.nocookie.net/houkai-star-rail/images/2/21/Character_Sunday_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241224161538;https://static.wikia.nocookie.net/houkai-star-rail/images/e/eb/Character_Tribbie_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250309185506;https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Destruction,https://static.wikia.nocookie.net/houkai-star-rail/images/d/df/Path_Destruction.png/revision/latest?cb=20240417234659,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,Abundance,,,Blade,https://static.wikia.nocookie.net/houkai-star-rail/images/1/16/Character_Blade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230501004859,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,"Having black Swan with acheron is kinda hard ngl, cause she gonna waste your SP (yes, I do have Black Swan. She's collecting Dust rn) 
So i suggest acheron, pela, aventurine, cat

If you're wondering, this is my Acheron team",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Path_Remembrance.png/revision/latest?cb=20240417235320,Remembrance,,,,,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,"You have some great dps, but I'm still going to recommend Acheron. You'll be able to destroy any of the content in the game with both Acheron and Jingliu",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,Boothill,https://static.wikia.nocookie.net/houkai-star-rail/images/b/bb/Character_Boothill_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240624231026,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,Oh... That's so much... But pretty much what I realised after a few DU runs.. But thanks.. I needed to confirm my thoughts. I love fu xuan but being cc'd to death with her is so much torture!,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,," Aven's sig LC isn't that big of an upgrade over Trend LC if you're only pulling it just to make Acheron's stack generation faster. It might be the same as Trend LC if not only slightly faster (to the point that it doesn't even matter). I'd suggest saving your pulls for future characters instead  Cipher isn't out yet but from what we know in 'dreamland', at E0S1 she's a good teammate for Acheron.",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,Bronya,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7c/Character_Bronya_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121130128,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,"Acheron, Pela, Jiaoqiu, Aventurine",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,These 3 teams work for MoC or AS.,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,Castorice,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Character_Castorice_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20250409035111,
Acheron,https://static.wikia.nocookie.net/houkai-star-rail/images/7/78/Character_Acheron_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327021325,AoE Atk-Crit Damage,"Body Crit Damage, Boots Atk or Speed, Ring Atk or L dmg, Rope Atk",Pioneer Diver of Dead Waters (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Izumo Gensei and Takama Divine Realm,https://static.wikia.nocookie.net/houkai-star-rail/images/5/5a/Item_Izumo_Gensei_and_Takama_Divine_Realm.png/revision/latest?cb=20250315152543,Along the Passing Shore,https://static.wikia.nocookie.net/houkai-star-rail/images/0/08/Light_Cone_Along_the_Passing_Shore.png/revision/latest?cb=20240327025150,,,"Robin is an incredibly universal support and cuts cycles down by a lot for endgame, not just used in only FuA teams. Shes amazing with Acheron, DH, Argenti, DoT, and obviously as you said FuA. ",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
